"repo_path","role","source_resource","source_snapshot","source_locator","source_bytes_if_recorded","source_sha256_if_recorded","repo_bytes","repo_sha256","source_copy_status","redistribution_status","note"
"results/reference/family/FAMILY_WEIGHTED_MDS_COORDINATES.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","924","3D41139D331A3B9967B1132FD0FD7A81FF2CC5B96CCCF7470A6B484E16AC47E1","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/family/KETAMINE_FAMILY_ALL_PAIR_METRICS_FINAL.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","104448","FF279F96CB5B8C7FBF64370ADD496E91E45DBCE69268D2C1C156ECE10DDA142A","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/figure4/final/FINAL_FIGURE4_CARDOZO_BRIGHT_RIGHTLEGEND.pdf","FIGURE4_REFERENCE","Fixed-reference PCA publication figure package","Figure_4_Final_RightLegend_20260821_135544","audits/SOURCE_SNAPSHOT_MANIFEST.tsv","140894","22AF27D5FB224E011384C16235F21A5419804A457503B7F719C6020A6E1D322C","140894","22AF27D5FB224E011384C16235F21A5419804A457503B7F719C6020A6E1D322C","BYTE_IDENTICAL_SOURCE_COPY","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Frozen-coordinate publication derivative; no refit, movement, or jitter; retained byte-identically as an accepted project analysis derivative"
"results/reference/figure4/final/FINAL_FIGURE4_CARDOZO_BRIGHT_RIGHTLEGEND.svg","FIGURE4_REFERENCE","Fixed-reference PCA publication figure package","Figure_4_Final_RightLegend_20260821_135544","audits/SOURCE_SNAPSHOT_MANIFEST.tsv","436480","D5499470890BDA3AFA6416A4925A11594701F8C17786BE35B2262FB89343A99C","436480","D5499470890BDA3AFA6416A4925A11594701F8C17786BE35B2262FB89343A99C","BYTE_IDENTICAL_SOURCE_COPY","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Frozen-coordinate publication derivative; no refit, movement, or jitter; retained byte-identically as an accepted project analysis derivative"
"results/reference/figure4/final/FINAL_FIGURE4_CARDOZO_BRIGHT_RIGHTLEGEND_600dpi.png","FIGURE4_REFERENCE","Fixed-reference PCA publication figure package","Figure_4_Final_RightLegend_20260821_135544","audits/SOURCE_SNAPSHOT_MANIFEST.tsv","447326","0ACB17DCE9B984FD2DB0C9144E472DD8828BC2523688BBF0DD812CFD7F3105F8","447326","0ACB17DCE9B984FD2DB0C9144E472DD8828BC2523688BBF0DD812CFD7F3105F8","BYTE_IDENTICAL_SOURCE_COPY","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Frozen-coordinate publication derivative; no refit, movement, or jitter; retained byte-identically as an accepted project analysis derivative"
"results/reference/figure4/qc/NUMERICAL_QC.json","FIGURE4_REFERENCE","Fixed-reference PCA publication figure package","Figure_4_Final_RightLegend_20260821_135544","audits/SOURCE_SNAPSHOT_MANIFEST.tsv","2615","96B808923D70D9D732A0284F28A5544F89CA7F8B2656F918293E3D2E86C72F86","2514","875F5DCB8110059B9AC906EDFCD664648BFA2E365B580F336D054C752BF8DAF1","LOCAL_PROVENANCE_PATHS_ALIASED_NUMERICAL_CONTENT_PRESERVED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Frozen-coordinate publication derivative; no refit, movement, or jitter; retained byte-identically as an accepted project analysis derivative"
"results/reference/figure4/qc/VISUAL_LAYOUT_QC.json","FIGURE4_REFERENCE","Fixed-reference PCA publication figure package","Figure_4_Final_RightLegend_20260821_135544","audits/SOURCE_SNAPSHOT_MANIFEST.tsv","1982","8EA9DF632F1400EF1BE08C246155AF2EE2F415D7DF4D2BDC221B3E2F6A531D34","1920","44A3840B77DC2443C03DFB7E6D0211E10468D793F129B8E03F69CC9F56FA2101","LOCAL_PROVENANCE_PATHS_ALIASED_NUMERICAL_CONTENT_PRESERVED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Frozen-coordinate publication derivative; no refit, movement, or jitter; retained byte-identically as an accepted project analysis derivative"
"results/reference/figure4/source_data/FROZEN_GLOBAL_FIXED_REFERENCE_PCA_SCORES.csv","FIGURE4_REFERENCE","Fixed-reference PCA publication figure package","Figure_4_Final_RightLegend_20260821_135544","audits/SOURCE_SNAPSHOT_MANIFEST.tsv","7116","79CCCB4DFA80C0FFB6F135AE31D5462939EB193A3D95B96AF5C4A922775749C0","7080","58B7F3231B47EA198ED2235F50F6EA711D21DE40FE24038F1AD26D8824CB99C0","LOCAL_PROVENANCE_PATHS_ALIASED_NUMERICAL_CONTENT_PRESERVED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Frozen-coordinate publication derivative; no refit, movement, or jitter; retained byte-identically as an accepted project analysis derivative"
"results/reference/figure4/source_data/PALETTE_SPECIFICATION.csv","FIGURE4_REFERENCE","Fixed-reference PCA publication figure package","Figure_4_Final_RightLegend_20260821_135544","audits/SOURCE_SNAPSHOT_MANIFEST.tsv","245","B3FE766160678E67DC582E6058996549994E3D7F046E6CF5904E87D3939842A5","245","B3FE766160678E67DC582E6058996549994E3D7F046E6CF5904E87D3939842A5","BYTE_IDENTICAL_SOURCE_COPY","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Frozen-coordinate publication derivative; no refit, movement, or jitter; retained byte-identically as an accepted project analysis derivative"
"results/reference/figure4/source_data/VALIDATED_FIGURE4_SOURCE_COORDINATES.csv","FIGURE4_REFERENCE","Fixed-reference PCA publication figure package","Figure_4_Final_RightLegend_20260821_135544","audits/SOURCE_SNAPSHOT_MANIFEST.tsv","18356","8B607B308A365D4BA5564720F4F533D13628C54AC4C6AF703287F7DC2D1C681C","16780","8A369B7DDD2201E3EBC5A9BA227D67997B2E154B8982238588BF95A4894ED4AA","LOCAL_PROVENANCE_PATHS_ALIASED_NUMERICAL_CONTENT_PRESERVED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Frozen-coordinate publication derivative; no refit, movement, or jitter; retained byte-identically as an accepted project analysis derivative"
"results/reference/FINAL_MODEL_STATUS.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","54517","81C9E1D9B1527BAA194BF20710E139AA0ADACA91CC136E8EDA968C5936E1CF73","54517","81C9E1D9B1527BAA194BF20710E139AA0ADACA91CC136E8EDA968C5936E1CF73","BYTE_IDENTICAL_SOURCE_COPY","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/FINAL_MULTIVARIATE_AUDIT.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","43318","2908CFC554C101AD8F6CC1C007A759A521A30187A0E20B126F76ED6C7412A9F8","43318","2908CFC554C101AD8F6CC1C007A759A521A30187A0E20B126F76ED6C7412A9F8","BYTE_IDENTICAL_SOURCE_COPY","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/FINAL_QA_SUMMARY.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","10334","6005FBC040E1C806E9EFB27BAF944C55DAC8DC63F1F447038838A3CEA1E4432A","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/ALL_UNORDERED_DRUG_PAIR_METRICS_FINAL.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","1090292","1E5B037A76F4E25C745C9952E0CE31108FF64936FFF696A5B1BAF8006A603AC7","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_ALPHA0001_CALL_JACCARD_MATRIX.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","10069","D6CC5D8F8A504BC583A85F70C0B6A7C410A679F99755662A7F16505CE2C55503","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_ALPHA001_CALL_JACCARD_MATRIX.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","11153","D6F7C9E00A968563BC32629A8DAFC753306D8D827669143952A0162580C48A03","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_ALPHA001_SIGNED_SPARSE_COSINE_MATRIX.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","12173","1E01C759DC6C8439037C018026F1F107346BEA92AF0F9E23B8CE562009163055","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_AVERAGE_LINKAGE.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","8179","38743A2831E981CCAAE728DBB5D8ABFF7D24C76D9B60525A64C6D6B8802B61B7","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_FIXED_REFERENCE_PCA_LOADINGS.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","97733","77C897290FE62EE997C1AE11D661CC0DF773590FE1270833B1BD3ED1F84F570F","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_FIXED_REFERENCE_PCA_SCORES.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","7116","79CCCB4DFA80C0FFB6F135AE31D5462939EB193A3D95B96AF5C4A922775749C0","7116","79CCCB4DFA80C0FFB6F135AE31D5462939EB193A3D95B96AF5C4A922775749C0","BYTE_IDENTICAL_SOURCE_COPY","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_JOINT_CONTINUOUS_PCA_LOADINGS.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","163453","E3482737054B6CC60C51F4DFF7DBF782E67565854D765EE42B5625CF44B31CA7","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_JOINT_CONTINUOUS_PCA_SCORES.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","6090","27160D736BEE860F8AE20A26453EF69AE452DE1F4F0F51991E35C03F397B093E","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_MODEL_STATUS.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","9623","A32606C98F49603FCC3AE027FDA20EFB6B54C3A9A69B4ED1FF23550B02E1A12D","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_RMS_DISTANCE_MATRIX.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","8669","8268EEE453F15CF846F898942A2E27215A290E8CFA60DD236530E60B95D50081","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_RMS_DISTANCE_SUBSET_AUDIT.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","1545","C550A4658E90BC3F2C78752288E49D22E5B16F9E6F73D15D765BC8AE29973B01","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_RMS_PCOA_COORDINATES.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","2422","71A2B622AC1BBAFE5A6C660BB1EA3F2C4BBFDFEF23EAA71ECD648522B0159E2A","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_SPARSE_ALPHA0001_PCA_LOADINGS.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","5410","B07F45C4877762EF157B4C85D464716FC6AAD0BA8D7244B8A722C79572FB53C9","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_SPARSE_ALPHA0001_PCA_SCORES.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","6239","6989DF9C3D92A250458184EFFF21285276A0743A56017B86FC15C0321EF89EF8","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_SPARSE_ALPHA001_PCA_LOADINGS.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","6404","14B6A083ABE2865F47B4AA9CF3A3BD62BC98B99A600A53F0FBA8F334E9272F60","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_SPARSE_ALPHA001_PCA_SCORES.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","6159","1D3A59C6F427F44B6B5DF5ACDC5F65EBCB245626253DBB220A588A1ACCB2A932","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_TARGET_LEVEL_PCA_LOADINGS.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","5425","7EF6F6431C54DD7FFB7E8951324A14C650A0F051D204FFD003576B0D96B8D379","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_TARGET_LEVEL_PCA_SCORES.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","6049","55667CABC905528EB66C39E20C7C3E16C436196755E07FD9B86F1068F1BCC191","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/global/GLOBAL_WEIGHTED_MDS_COORDINATES.csv","NUMERICAL_REFERENCE","Pooled-parent comparative final audit and freeze","Pooled_Parent_Ketamine_Final_Audit_And_Freeze_20260813_191547","audits/OUTPUT_CODE_LINEAGE.csv","NOT_RECORDED_SEPARATELY","NOT_RECORDED_SEPARATELY","1648","098A4A49E041ADBEE924816206BB9405C8CF3DD84A558E5ED7CA443F38E69446","REPOSITORY_HASH_RECORDED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Accepted family, global, class, or closeout regression reference; retained byte-identically as an accepted project analysis derivative"
"results/reference/whole_body/CNS_SMOKE_TEST.json","WHOLE_BODY_REFERENCE","Complete pooled-parent whole-body fingerprint package","Ketamine_whole_body_fingerprint_20260813","audits/SOURCE_SNAPSHOT_MANIFEST.tsv","302","DCF09C95688C39C2B0E544BA4F886A5EFCC189A625524176BD3203944F847731","293","16941D78187F15FFACDDD6B89C641F7184F875E7C4704CE4DF53EA613BC05541","LOCAL_PROVENANCE_PATHS_ALIASED_NUMERICAL_CONTENT_PRESERVED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Validated pooled-parent 77-tissue fingerprint derivative; retained byte-identically as an accepted project analysis derivative"
"results/reference/whole_body/KETAMINE_WHOLE_BODY_FINGERPRINT_ALPHA_0p0001.csv","WHOLE_BODY_REFERENCE","Complete pooled-parent whole-body fingerprint package","Ketamine_whole_body_fingerprint_20260813","audits/SOURCE_SNAPSHOT_MANIFEST.tsv","23812","51A0E09A71869075D1C35DC1EEAA1E04171B22107B6654B90EDFF7CE22E7B649","22101","F78C8D209F663C2C7AE077118E9CEF96C035DA6FD8D4F27CF4AB95031211C147","LOCAL_PROVENANCE_PATHS_ALIASED_NUMERICAL_CONTENT_PRESERVED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Validated pooled-parent 77-tissue fingerprint derivative; retained byte-identically as an accepted project analysis derivative"
"results/reference/whole_body/KETAMINE_WHOLE_BODY_FINGERPRINT_ALPHA_0p001.csv","WHOLE_BODY_REFERENCE","Complete pooled-parent whole-body fingerprint package","Ketamine_whole_body_fingerprint_20260813","audits/SOURCE_SNAPSHOT_MANIFEST.tsv","36783","F4080415A189842AB9698CEAA4A88F4804E3455AA8CE339016DF424807AA2002","34127","ABB2AA0BC6E3343E0EEDA91CCA9B0699356C770542B9B7B1FF9976F86EEB9A0E","LOCAL_PROVENANCE_PATHS_ALIASED_NUMERICAL_CONTENT_PRESERVED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Validated pooled-parent 77-tissue fingerprint derivative; retained byte-identically as an accepted project analysis derivative"
"results/reference/whole_body/KETAMINE_WHOLE_BODY_FINGERPRINT_SUMMARY_METRICS.csv","WHOLE_BODY_REFERENCE","Complete pooled-parent whole-body fingerprint package","Ketamine_whole_body_fingerprint_20260813","audits/SOURCE_SNAPSHOT_MANIFEST.tsv","704","81C1B0095DA20C71F14FEE9FCA0DFDA265B7621491084043B93AEA6E4B5D798F","682","30F72624E1EEF5CBD095B9D4DDAE7E2125914A90A40ECFF5F942129A9F8682A7","LOCAL_PROVENANCE_PATHS_ALIASED_NUMERICAL_CONTENT_PRESERVED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Validated pooled-parent 77-tissue fingerprint derivative; retained byte-identically as an accepted project analysis derivative"
"results/reference/whole_body/QC_RESULTS.json","WHOLE_BODY_REFERENCE","Complete pooled-parent whole-body fingerprint package","Ketamine_whole_body_fingerprint_20260813","audits/SOURCE_SNAPSHOT_MANIFEST.tsv","1258","BFA0155C3B89B16E124E25A23702F9129239281AAECDFB3436C30983AA34BC11","1213","044B2EBE4FFCD2F85784877CCC09AC97AFCED428E1A082E7057090FD89107707","LOCAL_PROVENANCE_PATHS_ALIASED_NUMERICAL_CONTENT_PRESERVED","PUBLIC_KEEP_PROJECT_DERIVATIVE_CC_BY_SA_4_0","Validated pooled-parent 77-tissue fingerprint derivative; retained byte-identically as an accepted project analysis derivative"
